projection_method,projection_label,year,segment_id,segment_name,value_type,employment_raw,employment_auto,auto_share_ratio
moodys_mi_detail,Moody's MI (detail),2015,1,Materials & Processing - Non-Metals,Moody's detailed,48.61133730894528,13.345270901878642,0.2745300096778637
moodys_mi_detail,Moody's MI (detail),2015,2,Equipment Manufacturing,Moody's detailed,53.25113332515636,6.396945482032117,0.1201278748936999
moodys_mi_detail,Moody's MI (detail),2015,3,Forging & Foundries,Moody's detailed,17.656138155511833,9.846113572746676,0.5576595224858358
moodys_mi_detail,Moody's MI (detail),2015,4,Parts & Machining,Moody's detailed,52.51011829688721,16.480542668064018,0.31385460940850674
moodys_mi_detail,Moody's MI (detail),2015,5,Component Systems,Moody's detailed,16.6123303640001,5.018228214285698,0.30207852265931906
moodys_mi_detail,Moody's MI (detail),2015,6,Engineering & Design,Moody's detailed,107.98079854572862,0.8802183635914345,0.008151619319787418
moodys_mi_detail,Moody's MI (detail),2015,7,Core Automotive,Moody's detailed,171.55588553969702,110.34666027795471,0.6432111607877257
moodys_mi_detail,Moody's MI (detail),2015,8,"Motor Vehicle Parts, Materials, & Products Sales",Moody's detailed,106.90502811192333,31.053195612453084,0.29047460312102624
moodys_mi_detail,Moody's MI (detail),2015,9,"Dealers, Maintenance, & Repair",Moody's detailed,67.06775337502064,2.3115547212752072,0.03446596322303745
moodys_mi_detail,Moody's MI (detail),2015,10,Logistics,Moody's detailed,46.08702532450357,6.468738563335273,0.1403592121163865
moodys_mi_detail,Moody's MI (detail),2016,1,Materials & Processing - Coatings & Surface Treatments,Moody's detailed,18.54149216498892,5.685391734159051,0.30663075461070627
moodys_mi_detail,Moody's MI (detail),2016,1,Materials & Processing - Metals,Moody's detailed,11.724974950154621,4.371082983790724,0.37280105095090893
moodys_mi_detail,Moody's MI (detail),2016,1,Materials & Processing - Non-Metals,Moody's detailed,50.0212999862307,13.641243674129703,0.2727086996516426
moodys_mi_detail,Moody's MI (detail),2016,2,Equipment Manufacturing,Moody's detailed,53.35302131704752,6.426252717110819,0.1204477751863976
moodys_mi_detail,Moody's MI (detail),2016,3,Forging & Foundries,Moody's detailed,17.68980487283027,9.824392821557097,0.5553703329224597
moodys_mi_detail,Moody's MI (detail),2016,4,Parts & Machining,Moody's detailed,52.3691070697685,16.32905858305233,0.31180708430445486
moodys_mi_detail,Moody's MI (detail),2016,5,Component Systems,Moody's detailed,16.607280774667206,4.97681719633187,0.2996768263184616
moodys_mi_detail,Moody's MI (detail),2016,6,Engineering & Design,Moody's detailed,110.65986606312111,0.9372675311648009,0.008469805400181647
moodys_mi_detail,Moody's MI (detail),2016,7,Core Automotive,Moody's detailed,178.32505628217422,115.52901135318612,0.6478563010818725
moodys_mi_detail,Moody's MI (detail),2016,8,"Motor Vehicle Parts, Materials, & Products Sales",Moody's detailed,107.32350744520788,31.35382189911506,0.2921430974954131
moodys_mi_detail,Moody's MI (detail),2016,9,"Dealers, Maintenance, & Repair",Moody's detailed,68.57184482892194,2.365601394069397,0.034498144245225904
moodys_mi_detail,Moody's MI (detail),2016,10,Logistics,Moody's detailed,47.04849243164063,6.603689328968851,0.14035921211638647
moodys_mi_detail,Moody's MI (detail),2017,1,Materials & Processing - Coatings & Surface Treatments,Moody's detailed,18.710040044388247,5.777481589108103,0.3087904448842138
moodys_mi_detail,Moody's MI (detail),2017,1,Materials & Processing - Metals,Moody's detailed,11.799879233042398,4.383769283731057,0.37150967371390436
moodys_mi_detail,Moody's MI (detail),2017,1,Materials & Processing - Non-Metals,Moody's detailed,50.34860083768302,13.7366168471148,0.27283016049243886
moodys_mi_detail,Moody's MI (detail),2017,2,Equipment Manufacturing,Moody's detailed,54.57997970869167,6.576418033825739,0.12049139755869986
