segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,empl_2021,ep_openings_annual_avg,openings
7,Core Automotive,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1021,Commercial and Industrial Designers,143.87522596807423,143.87522596807423,143.87522596807423,0.0008578479875127954,0.0008018327605956057,0.0006546644844517,Bachelor's degree,,,BA+,50.0,2.5,2.5917334036166033
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1021,Commercial and Industrial Designers,53.12234539670137,53.12234539670137,53.12234539670137,0.0004678039548075307,0.00045158959537570286,0.0007512364099246,Bachelor's degree,,,BA+,,2.5,2.549725196082466
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1021,Commercial and Industrial Designers,230.59926336232692,230.59926336232692,1544.5749160952842,0.0005063313567362258,0.0004840485445390134,0.0005208671267082631,Bachelor's degree,,,BA+,2510.0,12.5,12.674429646052264
1,Materials & Processing - Non-Metals,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1024,Graphic Designers,4.308428171762618,4.308428171762618,15.915318772747069,0.0003378760480369035,0.00033286177914620214,0.0009870740305522,Bachelor's degree,,,BA+,,20.0,19.935594750392138
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1024,Graphic Designers,6.04844748060591,6.04844748060591,692.0901501023166,0.005579878030904664,0.005605199025182747,0.0106704726951439,Bachelor's degree,,,BA+,700.0,20.0,20.911849335711892
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1024,Graphic Designers,74.2334738183431,74.2334738183431,74.2334738183431,0.0006537119619247561,0.000632225433526004,0.0015859435320631,Bachelor's degree,,,BA+,80.0,20.0,20.360004511300865
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1024,Graphic Designers,84.59034947071163,84.59034947071163,782.2389426934067,0.00018573670093212523,0.0001791782089407469,0.0001899799227144267,Bachelor's degree,,,BA+,780.0,60.0,61.20744859740489
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1025,Interior Designers,6.983774095477736,6.983774095477736,799.1143640608524,0.006442745476935775,0.006498781478472755,0.0148503075406939,Bachelor's degree,,,BA+,500.0,7.8,8.121989446653163
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-1025,Interior Designers,6.983774095477736,6.983774095477736,799.1143640608524,1.5334410706015484e-05,1.447382468588063e-05,1.5936294467090266e-05,Bachelor's degree,,,BA+,500.0,7.8,8.121989446653163
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3031,Public Relations Specialists,1.3006168715930229,1.3006168715930229,148.82234305128623,0.0011998588946495828,0.0012185215272136102,0.0022428382098073,Bachelor's degree,,,BA+,130.0,27.6,28.545314271257716
7,Core Automotive,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3031,Public Relations Specialists,41.107207419430615,41.107207419430615,41.107207419430615,0.00024509942500354156,0.00022909507445580162,0.0003273322422258,Bachelor's degree,,,BA+,,27.6,28.612736775924667
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3031,Public Relations Specialists,42.40782429102364,42.40782429102364,189.92955047071683,9.311569732019112e-05,8.828523480449902e-05,9.62775563872349e-05,Bachelor's degree,,,BA+,130.0,55.2,57.15805104718238
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3041,Editors,0.5381014152782272,0.5381014152782272,61.5719472582525,0.0004964150346245389,0.0004874086108854041,0.000815577530839,Bachelor's degree,Less than 5 years,,BA+,100.0,9.8,10.483506818235435
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3041,Editors,0.5381014152782272,0.5381014152782272,61.5719472582525,1.1815199046469267e-06,1.0855368514409304e-06,1.2501719666193084e-06,Bachelor's degree,Less than 5 years,,BA+,100.0,9.8,10.483506818235435
2,Equipment Manufacturing,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3042,Technical Writers,6.5789957218051365,6.5789957218051365,50.096388193242774,0.0010728633423332452,0.001060220525869305,0.0011825413889486,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+,50.0,4.5,4.471695269135958
5,Component Systems,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3042,Technical Writers,14.354445802376585,14.354445802376585,44.04492331837983,0.0023660336632399456,0.002489110143123809,0.0017832647462277,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+,80.0,4.5,4.334547495969587
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3042,Technical Writers,0.9363375333335846,0.9363375333335846,107.13988772642138,0.0008638000492708498,0.0008935824532900076,0.0018690318415061,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+,160.0,4.5,4.5689865914009244
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-3042,Technical Writers,21.869779057515306,21.869779057515306,201.281199238044,4.80199057891799e-05,4.843780878389965e-05,4.7721566507037637e-05,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+,290.0,13.5,13.37522935650647
9,"Dealers, Maintenance, & Repair",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-4021,Photographers,52.216727252020696,52.216727252020696,52.216727252020696,0.0007537842899086052,0.0007287567409998024,0.0005474836807749,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,,12.7,13.074393287606238
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-4021,Photographers,52.216727252020696,52.216727252020696,52.216727252020696,0.00011465329927051466,0.00010945932557321162,0.00011819433570696497,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,0.0,12.7,13.074393287606238
1,Materials & Processing - Non-Metals,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-1141,Registered Nurses,5.23016380097653,5.23016380097653,19.32020700072848,0.0004101605052258916,0.00041607722393270267,4.700352526439483e-05,Bachelor's degree,,,BA+,,189.1,183.05312632162472
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-1141,Registered Nurses,1.051803406096135,1.051803406096135,120.35200430148721,0.0009703208529668169,0.0009748172217709083,0.0014272606789682,Bachelor's degree,,,BA+,220.0,189.1,197.70264427493336
7,Core Automotive,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-1141,Registered Nurses,92.49121669374581,92.49121669374581,92.49121669374581,0.000551473706258129,0.0005154639175257037,0.0003273322422258,Bachelor's degree,,,BA+,110.0,189.1,196.03871464954182
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-1141,Registered Nurses,98.77318390081848,98.77318390081848,232.1634279959615,0.0002168782305912111,0.00020636649409927306,0.00022374109565263822,Bachelor's degree,,,BA+,330.0,567.3,576.7944852460998
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-2010,Clinical Laboratory Technologists and Technicians,6.446114635877667,6.446114635877667,737.5929873287747,0.005946738159958963,0.00593013809910645,0.0040099228599585,Bachelor's degree,,,BA+,100.0,22.6,23.804070400387843
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-2010,Clinical Laboratory Technologists and Technicians,6.446114635877667,6.446114635877667,737.5929873287747,1.41538612121794e-05,1.3207365025866214e-05,1.4822171487119736e-05,Bachelor's degree,,,BA+,100.0,22.6,23.804070400387843
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-2072,Medical Records Specialists,0.3892653493658809,0.3892653493658809,44.541465382001654,0.00035910920580590377,0.00032493907392360275,0.0001699119855914,Postsecondary nondegree award,,,SC or associate's,,14.2,16.483207353434477
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-2072,Medical Records Specialists,0.3892653493658809,0.3892653493658809,44.541465382001654,8.547176153166639e-07,7.236912342939537e-07,9.549924745005325e-07,Postsecondary nondegree award,,,SC or associate's,0.0,14.2,16.483207353434477
1,Materials & Processing - Non-Metals,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,33-9032,Security Guards,8.3682620815637,8.3682620815637,30.91233120117019,0.0006562568083615247,0.0006657235582924043,0.0007990599294947,High school diploma or equivalent,,Short-term on-the-job training,HS or less,30.0,161.0,155.8516834361843
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,33-9032,Security Guards,0.5010926436471733,0.5010926436471733,57.33723969149809,0.00046227330942364504,0.0004874086108854041,0.001053454310667,High school diploma or equivalent,,Short-term on-the-job training,HS or less,50.0,161.0,160.3837172869716
7,Core Automotive,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,33-9032,Security Guards,112.41857951798971,112.41857951798971,112.41857951798971,0.0006702894925075853,0.0007445589919816053,0.0006546644844517,High school diploma or equivalent,,Short-term on-the-job training,HS or less,60.0,161.0,140.4471567233444
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,33-9032,Security Guards,121.28793424320058,121.28793424320058,200.668150410658,0.00026631431256829755,0.00029784822204910867,0.0002467573583512915,High school diploma or equivalent,,Short-term on-the-job training,HS or less,140.0,483.0,456.68255744650025
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,131.03069621104194,131.03069621104194,131.03069621104194,0.0011538774771890205,0.001264450867052008,0.0016276788881701,High school diploma or equivalent,Less than 5 years,,HS or less,,183.9,165.22390114178646
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,131.03069621104194,131.03069621104194,131.03069621104194,0.0002877066874337115,0.0003147334112974389,0.0002705675232143071,High school diploma or equivalent,Less than 5 years,,HS or less,0.0,183.9,165.22390114178646
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,35-2021,Food Preparation Workers,226.05755253381008,226.05755253381008,226.05755253381008,0.0019906993243561507,0.0021676300578034138,0.0031092840299659,No formal educational credential,,Short-term on-the-job training,HS or less,,148.0,133.81833593609198
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,35-2021,Food Preparation Workers,226.05755253381008,226.05755253381008,226.05755253381008,0.0004963590325744903,0.0005395429907956024,0.0004687739646387128,No formal educational credential,,Short-term on-the-job training,HS or less,0.0,148.0,133.81833593609198
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,35-3023,Fast Food and Counter Workers,1316.551495996645,1316.551495996645,1316.551495996645,0.011593765146017912,0.01264450867052028,0.0075540994553536,No formal educational credential,,Short-term on-the-job training,HS or less,2090.0,904.3,816.3351109397753
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,35-3023,Fast Food and Counter Workers,1316.551495996645,1316.551495996645,1316.551495996645,0.0028907781207162067,0.0031473341129744387,0.002727200094769463,No formal educational credential,,Short-term on-the-job training,HS or less,2090.0,904.3,816.3351109397753
1,Materials & Processing - Non-Metals,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",45.007927567308876,45.007927567308876,166.2591288463746,0.003529616855734225,0.0034950486810352227,0.003572267920094,No formal educational credential,,Short-term on-the-job training,HS or less,350.0,351.3,348.38400761918706
10,Logistics,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",80.69168228425129,80.69168228425129,80.69168228425129,0.0016988238670966646,0.0017035775127768034,0.0017035775127768,No formal educational credential,,Short-term on-the-job training,HS or less,180.0,351.3,354.87389255584065
2,Equipment Manufacturing,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",40.78977347519387,40.78977347519387,310.5976067981206,0.006651752722466449,0.006573367260390131,0.0035476241668458,No formal educational credential,,Short-term on-the-job training,HS or less,250.0,351.3,349.09034401054106
3,Forging & Foundries,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",44.126408361360504,44.126408361360504,80.13130244727923,0.005104811450090033,0.005025125628140715,0.0038940809968847,No formal educational credential,,Short-term on-the-job training,HS or less,120.0,351.3,341.87876756824113
4,Parts & Machining,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",51.87697734401533,51.87697734401533,175.64045481990567,0.0035380709227868113,0.003486345148169616,0.0034751652822512,No formal educational credential,,Short-term on-the-job training,HS or less,270.0,351.3,349.9735348196791
5,Component Systems,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",14.92119699222683,14.92119699222683,45.783932475627935,0.002459450881314987,0.002489110143123809,0.0021947873799725,No formal educational credential,,Short-term on-the-job training,HS or less,70.0,351.3,351.74394999011577
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.8779688031248747,1.8779688031248747,214.88550822499016,0.00173248373254141,0.0017059301380991142,0.0012913310904951,No formal educational credential,,Short-term on-the-job training,HS or less,180.0,351.3,374.726883263071
7,Core Automotive,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",432.9266958343858,432.9266958343858,432.9266958343858,0.0025813012091776104,0.002634593356242819,0.0020731042007637,No formal educational credential,,Short-term on-the-job training,HS or less,280.0,351.3,333.52394522048644
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",181.12143061739562,181.12143061739562,181.12143061739562,0.0015949845758970707,0.00162572254335261,0.003067548673859,No formal educational credential,,Short-term on-the-job training,HS or less,200.0,351.3,339.32949798290184
9,"Dealers, Maintenance, & Repair",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",335.22027210905765,335.22027210905765,335.22027210905765,0.004839134661870579,0.0048097944905990155,0.0050536955148452,No formal educational credential,,Short-term on-the-job training,HS or less,500.0,351.3,351.781230669676
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1228.5603333883205,1228.5603333883205,2023.2580144573885,0.0026975741872141824,0.0027162559487764757,0.002682459616321721,No formal educational credential,,Short-term on-the-job training,HS or less,2400.0,3513.0,3495.30605369974
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-3011,Landscaping and Groundskeeping Workers,1.0375035697688084,1.0375035697688084,118.71575369305394,0.0009571288160310197,0.0009748172217709083,0.0026506269752268,No formal educational credential,,Short-term on-the-job training,HS or less,50.0,158.2,163.1482633177277
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-3011,Landscaping and Groundskeeping Workers,61.597677412286565,61.597677412286565,61.597677412286565,0.0005424390976196519,0.0005419075144508035,0.0004173535610692,No formal educational credential,,Short-term on-the-job training,HS or less,40.0,158.2,155.9070290989981
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-3011,Landscaping and Groundskeeping Workers,62.635180982055374,62.635180982055374,180.3134311053405,0.0001375293038826086,0.00013705682140177023,0.00013763605886010308,No formal educational credential,,Short-term on-the-job training,HS or less,90.0,316.4,319.0552924167258
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-1011,First-Line Supervisors of Retail Sales Workers,0.766094345454515,0.766094345454515,87.6599081397723,0.0007067454948577503,0.0007311129163281062,0.0001019471913548,High school diploma or equivalent,Less than 5 years,,HS or less,,125.1,127.01782724092078
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-1011,First-Line Supervisors of Retail Sales Workers,4501.743965253074,4501.743965253074,4501.743965253074,0.03964308455791733,0.041546242774566665,0.0311554433338202,High school diploma or equivalent,Less than 5 years,,HS or less,3920.0,125.1,117.5239552406223
9,"Dealers, Maintenance, & Repair",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-1011,First-Line Supervisors of Retail Sales Workers,1014.8195123089373,1014.8195123089373,1014.8195123089373,0.014649616046964853,0.014575134819997048,0.0185723310170562,High school diploma or equivalent,Less than 5 years,,HS or less,1240.0,125.1,125.14811090680313
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-1011,First-Line Supervisors of Retail Sales Workers,5517.329571907466,5517.329571907466,5604.223385701784,0.012114509504375103,0.012532055473657563,0.011831705603208047,High school diploma or equivalent,Less than 5 years,,HS or less,5160.0,375.29999999999995,369.6898933883462
6,Engineering & Design,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-1012,First-Line Supervisors of Non-Retail Sales Workers,1.493921590443579,1.493921590443579,170.94112515425417,0.001378188417629316,0.001299756295694511,0.000475753559656,High school diploma or equivalent,Less than 5 years,,HS or less,120.0,24.8,27.62021941957774
7,Core Automotive,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-1012,First-Line Supervisors of Non-Retail Sales Workers,53.9340738697681,53.9340738697681,53.9340738697681,0.0003215788987731193,0.0003436426116838024,0.0004364429896344,High school diploma or equivalent,Less than 5 years,,HS or less,80.0,24.8,22.48826708169509
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-1012,First-Line Supervisors of Non-Retail Sales Workers,431.6617985042521,431.6617985042521,431.6617985042521,0.003801283527141849,0.0037030346820809234,0.0065941862648943,High school diploma or equivalent,Less than 5 years,,HS or less,1130.0,24.8,25.064414845476833
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-1012,First-Line Supervisors of Non-Retail Sales Workers,487.08979396446375,487.08979396446375,656.5369975282744,0.0010695126802850294,0.0010529711298935683,0.001079654401945376,High school diploma or equivalent,Less than 5 years,,HS or less,1330.0,74.4,75.17290134674965
