segment,occcd,soctitle,empl_2021,empl_2024,occ_level,is_total_all,pct_seg_major_2021,pct_seg_detailed_2021,pct_seg_major_2024,pct_seg_detailed_2024,level_change_2021_2024,pct_change_2021_2024,ep_title,ep_type,ep_employment_2024,ep_employment_2034,ep_change_numeric,ep_change_percent,ep_openings_annual_avg,ep_median_annual_wage_2024,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped
1. Materials & Processing,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,30.0,,detailed,False,,0.00042217844075429216,,,,,      Bus and truck mechanics and diesel engine specialists,Line item,319.9,327.7,7.8,2.4,26.5,60640,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
1. Materials & Processing,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",,320.0,detailed,False,,,,0.002662894233169676,,,"        Mobile heavy equipment mechanics, except engines",Line item,188.7,199.6,10.9,5.8,16.5,63980,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
1. Materials & Processing,49-3093,Tire Repairers and Changers,80.0,70.0,detailed,False,,0.001125809175344779,,0.0005825081135058667,-10.0,-12.5,        Tire repairers and changers,Line item,113.4,119.9,6.5,5.7,15.3,37120,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
1. Materials & Processing,49-9041,Industrial Machinery Mechanics,2730.0,2580.0,detailed,False,,0.03841823810864058,,0.021469584754930514,-150.0,-5.494505494505497,        Industrial machinery mechanics,Line item,439.6,510.3,70.7,16.1,45.7,63760,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
1. Materials & Processing,49-9043,"Maintenance Workers, Machinery",70.0,130.0,detailed,False,,0.0009850830284266817,,0.001081800782225181,60.0,85.71428571428572,"        Maintenance workers, machinery",Line item,57.5,55.9,-1.6,-2.8,4.8,60500,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
1. Materials & Processing,49-9044,Millwrights,50.0,850.0,detailed,False,,0.0007036307345904869,,0.007073312806856953,800.0,1600.0,        Millwrights,Line item,41.3,41.3,0.0,0.0,3.6,65170,High school diploma or equivalent,nan,Apprenticeship,HS or less
1. Materials & Processing,49-9045,"Refractory Materials Repairers, Except Brickmasons",30.0,,detailed,False,,0.00042217844075429216,,,,,"        Refractory materials repairers, except brickmasons",Line item,1.1,0.9,-0.2,-16.9,0.1,58540,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,49-9071,"Maintenance and Repair Workers, General",610.0,1170.0,detailed,False,,0.008584294962003941,,0.00973620704002663,560.0,91.80327868852459,"      Maintenance and repair workers, general",Line item,1629.7,1692.1,62.4,3.8,159.8,48620,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",50.0,,detailed,False,,0.0007036307345904869,,,,,"        Helpers--installation, maintenance, and repair workers",Line item,98.7,101.0,2.2,2.3,11.8,38860,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
1. Materials & Processing,51-0000,Production Occupations,39640.0,80270.0,major,False,0.5505555555555556,,0.6601151315789474,,40630.0,102.49747729566097,  Production occupations,Summary,9001.2,8901.6,-99.6,-1.1,963.4,45960,—,—,—,
1. Materials & Processing,51-1011,First-Line Supervisors of Production and Operating Workers,3470.0,4130.0,detailed,False,,0.04883197298057979,,0.03436797869684614,660.0,19.020172910662826,      First-line supervisors of production and operating workers,Line item,698.6,706.9,8.3,1.2,67.7,71190,High school diploma or equivalent,Less than 5 years,nan,HS or less
1. Materials & Processing,51-2051,Fiberglass Laminators and Fabricators,,30.0,detailed,False,,,,0.00024964633435965716,,,      Fiberglass laminators and fabricators,Line item,18.6,19.4,0.8,4.2,2.1,45760,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-2090,Miscellaneous Assemblers and Fabricators,6570.0,41460.0,detailed,False,,0.09245707852518999,,0.3450112340850462,34890.0,531.0502283105022,      Miscellaneous assemblers and fabricators,Line item,1467.1,1465.9,-1.3,-0.1,156.3,42210,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1220.0,1450.0,detailed,False,,0.017168589924007882,,0.012066239494050095,230.0,18.852459016393453,"        Extruding and drawing machine setters, operators, and tenders, metal and plastic",Line item,66.0,66.8,0.8,1.2,6.5,46980,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",880.0,590.0,detailed,False,,0.01238390092879257,,0.004909711242406591,-290.0,-32.95454545454546,"        Rolling machine setters, operators, and tenders, metal and plastic",Line item,22.5,20.6,-1.9,-8.3,1.9,48630,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",1200.0,3910.0,detailed,False,,0.016887137630171686,,0.032537238911541984,2710.0,225.83333333333334,"        Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",Line item,174.7,153.6,-21.1,-12.1,14.4,45590,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",500.0,870.0,detailed,False,,0.007036307345904869,,0.007239743696430058,370.0,74.0,"        Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",Line item,70.1,61.7,-8.4,-12.0,5.5,45190,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,40.0,detailed,False,,,,0.0003328617791462095,,,"        Lathe and turning machine tool setters, operators, and tenders, metal and plastic",Line item,18.9,16.4,-2.6,-13.6,1.5,48620,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",60.0,50.0,detailed,False,,0.0008443568815085843,,0.0004160772239327619,-10.0,-16.666666666666664,"        Milling and planing machine setters, operators, and tenders, metal and plastic",Line item,13.8,11.8,-2.0,-14.4,1.1,48310,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4041,Machinists,310.0,400.0,detailed,False,,0.004362510554461019,,0.0033286177914620954,90.0,29.032258064516125,      Machinists,Line item,299.5,299.6,0.0,0.0,29.5,56150,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
1. Materials & Processing,51-4051,Metal-Refining Furnace Operators and Tenders,630.0,320.0,detailed,False,,0.008865747255840136,,0.002662894233169676,-310.0,-49.20634920634921,        Metal-refining furnace operators and tenders,Line item,20.8,20.3,-0.5,-2.3,2.0,55770,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4052,"Pourers and Casters, Metal",230.0,50.0,detailed,False,,0.00323670137911624,,0.0004160772239327619,-180.0,-78.26086956521739,"        Pourers and casters, metal",Line item,5.9,5.7,-0.3,-4.7,0.6,48940,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4061,"Model Makers, Metal and Plastic",80.0,330.0,detailed,False,,0.001125809175344779,,0.0027461096779562285,250.0,312.5,"        Model makers, metal and plastic",Line item,3.2,2.6,-0.6,-18.2,0.3,62700,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4071,Foundry Mold and Coremakers,90.0,200.0,detailed,False,,0.0012665353222628764,,0.0016643088957310477,110.0,122.22222222222223,        Foundry mold and coremakers,Line item,12.7,9.4,-3.3,-25.9,0.9,45700,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",7760.0,5640.0,detailed,False,,0.10920349000844357,,0.04693351085961554,-2120.0,-27.319587628865982,"        Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",Line item,154.6,148.8,-5.8,-3.8,15.9,41230,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",410.0,1680.0,detailed,False,,0.005769772023641992,,0.0139801947241408,1270.0,309.7560975609756,"      Multiple machine tool setters, operators, and tenders, metal and plastic",Line item,131.0,130.3,-0.7,-0.5,12.8,46060,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4111,Tool and Die Makers,510.0,1190.0,detailed,False,,0.007177033492822967,,0.009902637929599733,680.0,133.33333333333334,      Tool and die makers,Line item,55.2,49.3,-6.0,-10.8,4.7,63180,Postsecondary nondegree award,nan,Long-term on-the-job training,SC or associate's
1. Materials & Processing,51-4121,"Welders, Cutters, Solderers, and Brazers",560.0,340.0,detailed,False,,0.007880664227413453,,0.002829325122742781,-220.0,-39.28571428571429,"        Welders, cutters, solderers, and brazers",Line item,457.3,467.2,9.9,2.2,45.6,51000,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",,450.0,detailed,False,,,,0.0037446950153948574,,,"        Welding, soldering, and brazing machine setters, operators, and tenders",Line item,38.9,35.4,-3.5,-9.0,3.2,47060,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",540.0,590.0,detailed,False,,0.007599211933577259,,0.004909711242406591,50.0,9.259259259259256,"        Heat treating equipment setters, operators, and tenders, metal and plastic",Line item,14.8,12.9,-1.9,-12.8,1.2,47450,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4192,"Layout Workers, Metal and Plastic",110.0,,detailed,False,,0.0015479876160990713,,,,,"        Layout workers, metal and plastic",Line item,5.7,5.4,-0.3,-5.4,0.5,61870,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",1620.0,3000.0,detailed,False,,0.022797635800731776,,0.024964633435965715,1380.0,85.18518518518519,"        Plating machine setters, operators, and tenders, metal and plastic",Line item,31.7,27.4,-4.3,-13.6,2.5,41600,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4194,"Tool Grinders, Filers, and Sharpeners",60.0,,detailed,False,,0.0008443568815085843,,,,,"        Tool grinders, filers, and sharpeners",Line item,5.8,5.4,-0.5,-7.8,0.5,48970,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-4199,"Metal Workers and Plastic Workers, All Other",,370.0,detailed,False,,,,0.003078971457102438,,,"        Metal workers and plastic workers, all other",Line item,20.4,18.5,-1.9,-9.5,1.7,42750,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-5112,Printing Press Operators,,150.0,detailed,False,,,,0.0012482316717982857,,,      Printing press operators,Line item,150.2,138.0,-12.2,-8.1,13.7,45160,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-6031,Sewing Machine Operators,,120.0,detailed,False,,,,0.0009985853374386287,,,      Sewing machine operators,Line item,124.0,110.7,-13.3,-10.8,13.0,36000,No formal educational credential,nan,Short-term on-the-job training,HS or less
1. Materials & Processing,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",70.0,,detailed,False,,0.0009850830284266817,,,,,"        Woodworking machine setters, operators, and tenders, except sawing",Line item,63.1,61.9,-1.1,-1.8,6.4,40440,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-8021,Stationary Engineers and Boiler Operators,,50.0,detailed,False,,,,0.0004160772239327619,,,      Stationary engineers and boiler operators,Line item,33.3,34.0,0.7,2.2,3.8,75190,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
1. Materials & Processing,51-8031,Water and Wastewater Treatment Plant and System Operators,60.0,50.0,detailed,False,,0.0008443568815085843,,0.0004160772239327619,-10.0,-16.666666666666664,      Water and wastewater treatment plant and system operators,Line item,132.4,123.8,-8.7,-6.5,10.7,58260,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
1. Materials & Processing,51-8091,Chemical Plant and System Operators,100.0,,detailed,False,,0.0014072614691809737,,,,,        Chemical plant and system operators,Line item,18.1,17.0,-1.1,-6.1,1.6,73540,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-9011,Chemical Equipment Operators and Tenders,1810.0,1640.0,detailed,False,,0.025471432592175627,,0.013647332944994591,-170.0,-9.392265193370164,        Chemical equipment operators and tenders,Line item,128.9,133.1,4.3,3.3,14.4,57090,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",,30.0,detailed,False,,,,0.00024964633435965716,,,"        Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",Line item,54.4,52.0,-2.3,-4.3,5.4,49500,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",110.0,280.0,detailed,False,,0.0015479876160990713,,0.002330032454023467,170.0,154.54545454545453,"        Crushing, grinding, and polishing machine setters, operators, and tenders",Line item,28.7,27.9,-0.7,-2.5,2.7,46890,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",980.0,780.0,detailed,False,,0.013791162397973544,,0.006490804693351086,-200.0,-20.408163265306122,"        Mixing and blending machine setters, operators, and tenders",Line item,101.1,94.3,-6.8,-6.8,8.8,47680,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
1. Materials & Processing,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",170.0,210.0,detailed,False,,0.0023923444976076554,,0.0017475243405176,40.0,23.529411764705888,"        Cutting and slicing machine setters, operators, and tenders",Line item,49.0,47.9,-1.1,-2.3,5.3,45700,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
